0.10920934476263648, 0.048123955316708156
0.11816631549328692, 0.0472835066382869
0.1281732498374264, 0.0466967517492884
0.13902762310313915, 0.04634661402576414
0.15080120079833204, 0.046169569261957345
0.1639752534169147, 0.04622290805714846
0.17830019648914366, 0.04652632728101529
0.19339957868080887, 0.047097847493752835
0.20926153966344435, 0.04786125772449515
0.22586737258491146, 0.04880058767984867
0.24319115444441983, 0.04999831170949215
0.2597735240482573, 0.05118929998547209
0.27985102103539544, 0.05284412498468131
0.2990967835796573, 0.05447901108115578
0.3179210148300022, 0.056393111034164584
0.3399709575110201, 0.05824106310129966
0.3606759945028933, 0.0602381198441656
0.3835857514586224, 0.0626319998274403
0.40594582297323745, 0.06499510306648566
0.4277613300177444, 0.06730955595806812
0.44813954906528464, 0.0698199621574278
0.46627791045688266, 0.07185914366702705
0.48400789988330245, 0.07355270267239014
0.505453363849317, 0.07622262754753038
0.532288499814641, 0.07896042502483712
0.5591692315526346, 0.08191977884531815
0.5874074484495626, 0.08510788454172001
0.6155535254332433, 0.08806836138208177
0.6402989200508362, 0.09064982379852857
0.6676817794843228, 0.09344849105524997
0.6979528572550435, 0.09660603979731534
0.7260107241401316, 0.10002194695307176
0.7607980830450305, 0.10357416743380532
0.8011897817869098, 0.1071166783417749
0.8375137896283545, 0.11073423753111489
0.8711820383926563, 0.11417476855359034
0.9062037585730616, 0.11792625955981377
0.947288846252212, 0.12211080106819779
0.9926789155521017, 0.1261316796430101
1.0376845777962336, 0.13032062024277496
1.0847306879659735, 0.13464867913064968
1.1339097550375143, 0.1389539965784383
1.1882419078593272, 0.1436670428373689
1.248248486953429, 0.14889099548147547
1.3080592675305, 0.15428906314983487
1.3673635125058685, 0.15919513780208613
1.4258398298709742, 0.16444697866074007
1.4941600354180313, 0.16967803302243106
1.5696155733447181, 0.17551774852727023
1.6448249035613371, 0.18171213903599334
1.7321506651114724, 0.18792980568909592
1.8151479885132153, 0.19408093024687406
1.8927741419611817, 0.2000438310093225
1.9883598139574532, 0.20695393682166865
2.093924263166344, 0.21411919537983634
2.1996680776907054, 0.221665891041361
2.3107519871300823, 0.22898451463264594
2.427445667907911, 0.2363991553041871
2.550032415189338, 0.24461811303365028
2.678809830631832, 0.2534347566532137
2.821031113882964, 0.26199287343198574
2.9781301777071816, 0.2704876988039523
3.136242743488882, 0.2795903628149572
3.297871853259478, 0.2895337423610062
3.44871062857978, 0.298546199955258
3.626840102766218, 0.3059817160466836
3.8288134812166446, 0.3160797262506867
4.042034459353522, 0.32628258975129537
4.267129399421598, 0.33657918653382135
4.504759544855631, 0.347103546015632
4.755622962762403, 0.3577065890459937
5.020456594576764, 0.36889157279647894
5.300038420915618, 0.3793098576875634
5.595189746989502, 0.39007696584801377
5.906777615285305, 0.4014305187379399
6.235717352607771, 0.41288332534375954
6.576492046327651, 0.4252516739483729
6.949571446175769, 0.4367785058780772
7.33658283460069, 0.4466068896977675
7.745146316695063, 0.4580646296163309
8.17646209678216, 0.4693562783402164
8.631797216794592, 0.48005207753878676
9.11248927836225, 0.49106033571111307
9.619950372177875, 0.5021804453236957
10.18756066998655, 0.5123627081797054
10.680222158505062, 0.5183798696034944
11.31827483179865, 0.5367740317431621
11.948572871203606, 0.5483150813054987
12.613971279205508, 0.5596341394692761
13.316424743584761, 0.5709470930044108
14.057996805802592, 0.5811045248928213
14.818947384811404, 0.5927110186762254
15.66733186698705, 0.6028921499253135
16.539822481079977, 0.6129312626007132
17.460900811201597, 0.6212218717249439
18.43327263562705, 0.6328934412679746
19.31651698677197, 0.6414203979200322
